order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
20,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3375,153,0,0,3528,0,True,"[""kb_get"", ""kb_list_dir""]","[0.006151, 0.000507]",2026-09-01T15:39:58.959106+00:00
21,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4305,138,3371,0,4443,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.005118, 3.1e-05]",2026-09-01T15:40:01.695365+00:00
22,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4407,59,4301,0,4466,0,False,"[""kb_list_dir""]",[0.00483],2026-09-01T15:40:03.075609+00:00
23,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4459,55,4403,0,4514,0,False,"[""kb_list_dir""]",[0.00458],2026-09-01T15:40:04.375360+00:00
24,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4514,59,4455,0,4573,0,False,"[""kb_list_dir""]",[0.005554],2026-09-01T15:40:05.740006+00:00
25,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4820,76,4510,0,4896,0,True,"[""kb_get""]",[0.004085],2026-09-01T15:40:07.469786+00:00
26,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4922,68,4816,0,4990,0,True,"[""login"", ""login""]","[0.100065, 0.0013]",2026-09-01T15:40:09.007688+00:00
27,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5049,548,4918,0,5597,0,True,"[""http_get"", ""http_get""]","[0.56515, 0.001336]",2026-09-01T15:40:17.748254+00:00
28,reflect,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5223,350,0,0,5573,0,True,[],[],2026-09-01T15:40:25.486125+00:00
29,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7328,222,1327,0,7550,0,True,"[""http_get"", ""http_get""]","[0.562365, 0.001465]",2026-09-01T15:40:31.008843+00:00
30,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9335,167,7324,0,9502,0,True,"[""http_get"", ""http_get""]","[0.558405, 0.001335]",2026-09-01T15:40:34.987360+00:00
31,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10260,183,9331,0,10443,0,True,"[""http_get"", ""http_get""]","[0.559163, 0.00144]",2026-09-01T15:40:39.014360+00:00
32,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11182,380,10256,0,11562,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.169821, 5.6e-05, 2.4e-05, 2.2e-05, 0.001679, 3.3e-05, 2.1e-05, 2e-05]",2026-09-01T15:40:46.012399+00:00
33,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15490,659,11178,0,16149,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.287527, 9.2e-05, 5.5e-05, 4e-05, 0.001896, 4.7e-05, 3.1e-05, 2.6e-05]",2026-09-01T15:40:59.962171+00:00
34,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26675,553,15486,0,27228,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.254434, 7.3e-05, 5e-05, 4e-05, 0.002026, 4.5e-05, 3.3e-05, 2.7e-05]",2026-09-01T15:41:14.867208+00:00
35,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36155,298,26671,0,36453,0,True,"[""register_finding""]",[0.006666],2026-09-01T15:41:25.482393+00:00
36,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36482,220,36151,0,36702,0,False,"[""register_finding""]",[0.006564],2026-09-01T15:41:29.732725+00:00
37,reflect,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34877,486,5219,0,35363,0,True,[],[],2026-09-01T15:41:47.544273+00:00
38,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37230,76,0,0,37306,0,True,"[""kb_list_dir""]",[0.006126],2026-09-01T15:42:01.141840+00:00
39,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37312,462,37226,0,37774,0,True,"[""register_finding"", ""register_finding""]","[0.008199, 5.7e-05]",2026-09-01T15:42:09.248645+00:00
40,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37768,64,37308,0,37832,0,True,"[""kb_list_dir""]",[0.00578],2026-09-01T15:42:11.042256+00:00
41,agent,dast,DAST on profile friends requests direct_messages SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37863,663,37764,0,38526,0,True,[],[],2026-09-01T15:42:22.682459+00:00
42,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14132,304,12956,0,14436,0,True,[],[],2026-09-01T15:42:27.975051+00:00
43,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3402,146,0,0,3548,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.007085, 3.9e-05]",2026-09-01T15:42:31.831289+00:00
44,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3544,122,3398,0,3666,0,True,"[""kb_get"", ""kb_get""]","[0.006677, 0.000546]",2026-09-01T15:42:34.169162+00:00
45,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4493,232,3540,0,4725,0,True,"[""kb_get"", ""kb_list_dir""]","[0.005859, 0.00044]",2026-09-01T15:42:38.322529+00:00
46,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4791,213,4489,0,5004,0,True,"[""kb_list_dir""]",[0.005291],2026-09-01T15:42:42.056290+00:00
47,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4886,61,4787,0,4947,0,False,"[""kb_list_dir""]",[0.005131],2026-09-01T15:42:43.481076+00:00
48,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5192,707,4882,0,5899,0,True,"[""http_get"", ""http_get""]","[0.574473, 0.001264]",2026-09-01T15:42:54.435508+00:00
49,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7115,596,5188,0,7711,0,True,"[""register_finding""]",[0.00536],2026-09-01T15:43:04.705893+00:00
50,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7382,141,7111,0,7523,0,True,"[""http_get"", ""http_get""]","[0.575696, 0.00153]",2026-09-01T15:43:07.417554+00:00
51,reflect,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7809,590,0,0,8399,0,True,[],[],2026-09-01T15:43:19.797925+00:00
52,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10032,174,1354,0,10206,0,True,"[""http_get"", ""http_get""]","[0.563511, 0.00141]",2026-09-01T15:43:25.811084+00:00
53,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11890,257,10028,0,12147,0,True,"[""register_finding""]",[0.005745],2026-09-01T15:43:31.198541+00:00
54,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12117,289,11886,0,12406,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.663335, 7e-05, 3.7e-05, 0.002015, 4.5e-05, 3.1e-05]",2026-09-01T15:43:36.203153+00:00
55,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17350,818,12113,0,18168,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.211952, 5.3e-05, 3.7e-05, 3e-05, 0.002413, 4.1e-05, 3e-05, 2.2e-05]",2026-09-01T15:43:52.403920+00:00
56,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24441,608,17346,0,25049,0,True,"[""kb_list_dir""]",[0.005425],2026-09-01T15:44:06.733614+00:00
57,agent,dast,DAST on users messages posts friends_search SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24550,871,24437,0,25421,0,True,[],[],2026-09-01T15:44:21.033676+00:00
58,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14926,390,14128,0,15316,0,True,[],[],2026-09-01T15:44:27.465127+00:00
59,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3384,243,0,0,3627,0,True,"[""kb_get"", ""kb_list_dir"", ""kb_list_dir""]","[0.006858, 0.000503, 0.000613]",2026-09-01T15:44:32.607423+00:00
60,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4401,92,3380,0,4493,0,False,"[""kb_get"", ""kb_list_dir""]","[0.006474, 4.9e-05]",2026-09-01T15:44:34.676849+00:00
61,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4500,104,4397,0,4604,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.006268, 0.00062]",2026-09-01T15:44:36.716534+00:00
62,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4628,249,4496,0,4877,0,True,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.011243, 0.000706, 0.000838, 3.9e-05, 0.000579, 0.001311]",2026-09-01T15:44:40.921890+00:00
63,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5796,152,4624,0,5948,0,True,"[""kb_list_dir""]",[0.005204],2026-09-01T15:44:43.935137+00:00
64,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5888,74,5792,0,5962,0,False,"[""kb_list_dir""]",[0.005055],2026-09-01T15:44:45.556974+00:00
65,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6194,214,5884,0,6408,0,True,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.008849, 0.000906, 7.5e-05, 0.000846]",2026-09-01T15:44:49.310373+00:00
66,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14076,449,6190,0,14525,0,True,"[""login"", ""login""]","[0.061493, 0.001609]",2026-09-01T15:44:58.747106+00:00
67,reflect,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12377,592,0,0,12969,0,True,[],[],2026-09-01T15:45:12.086818+00:00
68,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14629,126,0,0,14755,0,False,"[""http_post"", ""http_post""]","[0.575311, 0.002201]",2026-09-01T15:45:19.375752+00:00
69,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17586,250,14625,0,17836,0,True,"[""logout"", ""logout""]","[0.076722, 0.002099]",2026-09-01T15:45:25.174807+00:00
70,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17752,187,17582,0,17939,0,True,"[""http_post"", ""http_post""]","[0.577084, 0.001618]",2026-09-01T15:45:28.783206+00:00
71,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20732,504,17748,0,21236,0,True,"[""http_post"", ""http_post""]","[0.577097, 0.001592]",2026-09-01T15:45:38.602925+00:00
72,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23754,372,20728,0,24126,0,True,"[""http_post"", ""http_post""]","[0.585852, 0.001946]",2026-09-01T15:45:46.360014+00:00
73,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26753,874,23750,0,27627,0,True,"[""logout"", ""logout""]","[0.079809, 0.001835]",2026-09-01T15:46:02.092886+00:00
74,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26965,131,26749,0,27096,0,True,"[""http_post"", ""http_post""]","[0.57528, 0.001906]",2026-09-01T15:46:04.883774+00:00
75,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,29844,597,26961,0,30441,0,True,"[""http_post"", ""http_post""]","[0.575713, 0.001765]",2026-09-01T15:46:16.331967+00:00
76,reflect,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30900,628,12373,0,31528,0,True,[],[],2026-09-01T15:46:33.656076+00:00
77,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33189,726,12581,0,33915,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.744062, 6.9e-05, 4.3e-05, 0.002341, 4.3e-05, 2.8e-05]",2026-09-01T15:46:52.791403+00:00
78,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,42130,734,33185,0,42864,0,True,"[""logout"", ""logout""]","[0.045427, 0.002036]",2026-09-01T15:47:10.127759+00:00
79,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,42340,119,42126,0,42459,0,True,"[""login"", ""login""]","[0.07772, 0.00198]",2026-09-01T15:47:12.821031+00:00
80,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,42483,156,42336,0,42639,0,True,"[""http_post"", ""http_post""]","[0.56605, 0.001857]",2026-09-01T15:47:16.115409+00:00
81,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,44389,457,42479,0,44846,0,True,"[""register_finding""]",[0.008286],2026-09-01T15:47:25.366349+00:00
82,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,44739,231,44385,0,44970,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.200686, 8.2e-05, 0.002426, 5.4e-05]",2026-09-01T15:47:29.969333+00:00
83,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,50526,625,44735,0,51151,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.752501, 6.9e-05, 3.3e-05, 0.002803, 5.3e-05, 2.4e-05]",2026-09-01T15:47:44.218124+00:00
84,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,57144,459,50522,0,57603,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.151857, 4.9e-05, 0.002542, 5e-05]",2026-09-01T15:47:56.833106+00:00
85,reflect,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,57419,975,30896,0,58394,0,True,[],[],2026-09-01T15:48:24.901332+00:00
86,agent,dast,DAST on POST endpoints login signup create_post edit_post SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,60065,971,31141,0,61036,0,True,[],[],2026-09-01T15:48:53.221479+00:00
87,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15756,295,14922,0,16051,0,True,[],[],2026-09-01T15:48:58.450641+00:00
88,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3409,216,0,0,3625,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.007063, 4.5e-05, 2e-05]",2026-09-01T15:49:03.200652+00:00
89,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3637,92,3405,0,3729,0,True,"[""kb_get""]",[0.004909],2026-09-01T15:49:05.162569+00:00
90,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4542,312,3633,0,4854,0,True,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.011698, 0.000816, 0.001169, 3.6e-05, 0.000736, 0.000336, 0.001289]",2026-09-01T15:49:10.421998+00:00
91,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5966,414,4538,0,6380,0,True,"[""kb_list_dir""]",[0.004965],2026-09-01T15:49:17.298196+00:00
92,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6139,51,5962,0,6190,0,False,"[""kb_list_dir""]",[0.006126],2026-09-01T15:49:18.659819+00:00
93,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6191,54,6135,0,6245,0,False,"[""kb_list_dir""]",[0.00477],2026-09-01T15:49:19.953458+00:00
94,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6246,58,6187,0,6304,0,False,"[""kb_list_dir""]",[0.005141],2026-09-01T15:49:21.298546+00:00
95,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6552,74,6242,0,6626,0,True,"[""kb_get""]",[0.004801],2026-09-01T15:49:22.988575+00:00
96,reflect,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4795,369,0,0,5164,0,True,[],[],2026-09-01T15:49:30.420900+00:00
97,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6954,236,1361,0,7190,0,True,"[""http_post"", ""http_post""]","[0.572762, 0.002001]",2026-09-01T15:49:35.990321+00:00
98,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7584,190,6950,0,7774,0,True,"[""http_post"", ""http_post""]","[0.572739, 0.001719]",2026-09-01T15:49:40.127844+00:00
99,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10347,245,7580,0,10592,0,True,"[""kb_get""]",[0.005097],2026-09-01T15:49:45.600728+00:00
100,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11422,83,10343,0,11505,0,True,"[""kb_get""]",[0.005894],2026-09-01T15:49:47.627353+00:00
101,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14144,172,11418,0,14316,0,True,"[""kb_get""]",[0.005122],2026-09-01T15:49:51.535277+00:00
102,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14244,113,14140,0,14357,0,False,"[""kb_get""]",[0.005582],2026-09-01T15:49:53.782345+00:00
103,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14304,241,14240,0,14545,0,True,"[""http_post"", ""http_post""]","[0.599391, 0.001765]",2026-09-01T15:49:57.921782+00:00
104,agent,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16452,218,14300,0,16670,0,True,"[""http_post"", ""http_post""]","[0.09834, 0.001711]",2026-09-01T15:50:02.968835+00:00
105,reflect,dast,DAST on remaining POST endpoints settings direct_messages friends SQLi,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15024,536,4791,0,15560,0,True,[],[],2026-09-01T15:50:14.692222+00:00
