order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
24,agent,dast,XSS test on search parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3875,51,3420,0,3926,0,True,"[""kb_get""]",[0.00465],2026-09-03T10:26:04.158491+00:00
25,agent,dast,XSS test on search parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5276,494,3871,0,5770,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.661591, 6.1e-05, 3.8e-05, 0.000959, 4e-05, 2.6e-05]",2026-09-03T10:26:11.665069+00:00
26,agent,dast,XSS test on search parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11294,935,5272,0,12229,0,True,"[""register_finding""]",[0.005077],2026-09-03T10:26:28.365730+00:00
27,agent,dast,XSS test on search parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11863,279,11290,0,12142,0,True,[],[],2026-09-03T10:26:32.946134+00:00
28,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6733,326,6154,0,7059,0,True,[],[],2026-09-03T10:26:38.142407+00:00
29,agent,dast,XSS test on post endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3418,255,1392,0,3673,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006379, 2.7e-05, 0.000442]",2026-09-03T10:26:42.749169+00:00
30,agent,dast,XSS test on post endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3594,146,3414,0,3740,0,True,"[""kb_get"", ""kb_get"", ""kb_get""]","[0.006944, 5.6e-05, 0.000169]",2026-09-03T10:26:45.309701+00:00
31,agent,dast,XSS test on post endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5609,332,3590,0,5941,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.710867, 5.5e-05, 2.1e-05, 0.000934, 2.6e-05, 2.1e-05]",2026-09-03T10:26:50.746950+00:00
32,agent,dast,XSS test on post endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9623,1105,5605,0,10728,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.167795, 9.6e-05, 0.001252, 5.9e-05]",2026-09-03T10:27:09.162984+00:00
33,agent,dast,XSS test on post endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15937,1600,9619,0,17537,0,True,[],[],2026-09-03T10:27:35.417435+00:00
34,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7496,381,6729,0,7877,0,True,[],[],2026-09-03T10:27:41.407451+00:00
35,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3479,193,0,0,3672,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.005597, 2.7e-05]",2026-09-03T10:27:45.600574+00:00
36,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3601,92,3475,0,3693,0,False,"[""kb_get"", ""kb_get""]","[0.005395, 0.000279]",2026-09-03T10:27:47.439748+00:00
37,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5253,76,3597,0,5329,0,True,"[""kb_get""]",[0.003507],2026-09-03T10:27:49.300844+00:00
38,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5644,234,5249,0,5878,0,True,"[""http_get"", ""http_get""]","[0.555402, 0.000875]",2026-09-03T10:27:53.100229+00:00
39,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8071,205,5640,0,8276,0,True,"[""http_get"", ""http_get""]","[0.551682, 0.000997]",2026-09-03T10:27:57.679538+00:00
40,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10055,243,8067,0,10298,0,True,"[""http_post"", ""http_post""]","[0.587167, 0.001022]",2026-09-03T10:28:02.489589+00:00
41,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13066,249,10051,0,13315,0,True,"[""http_post"", ""http_post""]","[0.561512, 0.001036]",2026-09-03T10:28:07.899416+00:00
42,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16083,152,13062,0,16235,0,True,"[""http_post"", ""http_post""]","[0.564938, 0.001048]",2026-09-03T10:28:11.956357+00:00
43,reflect,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17146,508,0,0,17654,0,True,[],[],2026-09-03T10:28:25.210842+00:00
44,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19371,221,0,0,19592,0,True,"[""http_post"", ""http_post""]","[0.610386, 0.001243]",2026-09-03T10:28:34.714077+00:00
45,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22306,393,19367,0,22699,0,True,"[""logout"", ""logout""]","[0.096797, 0.001796]",2026-09-03T10:28:42.397994+00:00
46,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22475,163,22302,0,22638,0,True,"[""http_post"", ""http_post""]","[0.613466, 0.001291]",2026-09-03T10:28:45.459802+00:00
47,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25393,291,22471,0,25684,0,True,"[""http_get"", ""http_get""]","[0.581107, 0.001206]",2026-09-03T10:28:51.714397+00:00
48,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28922,1256,25389,0,30178,0,True,"[""http_post"", ""http_post""]","[0.592198, 0.001356]",2026-09-03T10:29:12.320034+00:00
49,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31883,710,28918,0,32593,0,True,"[""http_post"", ""http_post""]","[0.569914, 0.001156]",2026-09-03T10:29:24.931907+00:00
50,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34828,211,31879,0,35039,0,True,"[""kb_list_dir""]",[0.005773],2026-09-03T10:29:30.115241+00:00
51,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34959,967,34824,0,35926,0,True,"[""register_finding""]",[0.006345],2026-09-03T10:29:45.389934+00:00
52,reflect,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33812,767,17142,0,34579,0,True,[],[],2026-09-03T10:30:02.809622+00:00
53,agent,dast,XSS test on requests and auth endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36029,404,17323,0,36433,0,True,[],[],2026-09-03T10:30:15.779463+00:00
54,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8126,352,7492,0,8478,0,True,[],[],2026-09-03T10:30:21.403514+00:00
55,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3399,218,0,0,3617,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006673, 0.000621, 4.1e-05]",2026-09-03T10:30:25.930371+00:00
56,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3587,149,3395,0,3736,0,True,"[""kb_get"", ""kb_get"", ""kb_get""]","[0.006701, 0.000711, 5.4e-05]",2026-09-03T10:30:28.552100+00:00
57,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5887,53,3583,0,5940,0,True,"[""kb_get""]",[0.004432],2026-09-03T10:30:30.424683+00:00
58,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6255,272,5883,0,6527,0,True,"[""login"", ""login""]","[0.120344, 0.000987]",2026-09-03T10:30:34.752937+00:00
59,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6440,315,6251,0,6755,0,True,"[""http_post"", ""http_post""]","[0.554415, 0.001013]",2026-09-03T10:30:39.816585+00:00
60,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7075,177,6436,0,7252,0,True,"[""http_get"", ""http_get""]","[0.557715, 0.001055]",2026-09-03T10:30:43.490299+00:00
61,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8859,351,7071,0,9210,0,True,"[""kb_list_dir""]",[0.004501],2026-09-03T10:30:49.786007+00:00
62,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8945,357,8855,0,9302,0,True,"[""http_post"", ""http_post""]","[0.580256, 0.000984]",2026-09-03T10:30:55.240790+00:00
63,reflect,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9029,361,0,0,9390,0,True,[],[],2026-09-03T10:31:03.926605+00:00
64,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11150,105,1351,0,11255,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.004707, 0.000265]",2026-09-03T10:31:08.916561+00:00
65,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11259,58,11146,0,11317,0,False,"[""kb_list_dir""]",[0.004747],2026-09-03T10:31:10.299519+00:00
66,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11314,112,11255,0,11426,0,False,"[""kb_list_dir""]",[0.004397],2026-09-03T10:31:12.354227+00:00
67,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11676,81,11310,0,11757,0,True,"[""kb_get""]",[0.003891],2026-09-03T10:31:14.119238+00:00
68,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11773,79,11672,0,11852,0,True,"[""kb_get""]",[0.004248],2026-09-03T10:31:15.796423+00:00
69,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12821,294,11769,0,13115,0,True,"[""http_post"", ""http_post""]","[0.559182, 0.00126]",2026-09-03T10:31:20.671068+00:00
70,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14869,271,12817,0,15140,0,True,"[""http_post"", ""http_post""]","[0.562047, 0.001159]",2026-09-03T10:31:26.048953+00:00
71,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16901,165,14865,0,17066,0,True,"[""http_post"", ""http_post""]","[0.585411, 0.001196]",2026-09-03T10:31:29.884045+00:00
72,reflect,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16975,402,9025,0,17377,0,True,[],[],2026-09-03T10:31:39.068237+00:00
73,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19042,122,10849,0,19164,0,True,"[""kb_get"", ""kb_get""]","[0.005127, 4.8e-05]",2026-09-03T10:31:43.789930+00:00
74,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21177,232,19038,0,21409,0,True,"[""http_post"", ""http_post""]","[0.576768, 0.001273]",2026-09-03T10:31:48.310440+00:00
75,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23111,98,21173,0,23209,0,True,"[""kb_list_dir""]",[0.005133],2026-09-03T10:31:51.266952+00:00
76,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23488,86,23107,0,23574,0,False,"[""kb_get""]",[0.005441],2026-09-03T10:31:53.222475+00:00
77,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23547,243,23484,0,23790,0,True,"[""http_post"", ""http_post""]","[0.573954, 0.001281]",2026-09-03T10:31:57.286651+00:00
78,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25479,178,23543,0,25657,0,True,"[""http_post"", ""http_post""]","[0.560643, 0.001559]",2026-09-03T10:32:01.457896+00:00
79,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27414,286,25475,0,27700,0,True,"[""http_post"", ""http_post""]","[0.569831, 0.001424]",2026-09-03T10:32:07.185844+00:00
80,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30297,203,27410,0,30500,0,True,"[""http_post"", ""http_post""]","[0.562454, 0.001334]",2026-09-03T10:32:12.256139+00:00
81,reflect,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30388,941,16971,0,31329,0,True,[],[],2026-09-03T10:32:31.604075+00:00
82,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32622,270,10849,0,32892,0,False,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.123685, 5.5e-05, 0.001426, 3.7e-05]",2026-09-03T10:32:43.178977+00:00
83,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36455,338,32618,0,36793,0,True,"[""http_post"", ""http_post""]","[0.561416, 0.001455]",2026-09-03T10:32:51.071125+00:00
84,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38398,279,36451,0,38677,0,False,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.149737, 5.7e-05, 0.001876, 4.8e-05]",2026-09-03T10:32:56.946444+00:00
85,agent,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,42216,285,38394,0,42501,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.140163, 5.5e-05, 0.00194, 3.6e-05]",2026-09-03T10:33:04.213841+00:00
86,reflect,dast,XSS test on settings form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,44203,538,30384,0,44741,0,True,[],[],2026-09-03T10:33:18.863672+00:00
87,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8751,527,8122,0,9278,0,True,[],[],2026-09-03T10:33:26.937181+00:00
88,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3574,218,0,0,3792,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.00665, 0.000322, 2.4e-05]",2026-09-03T10:33:31.460020+00:00
89,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3766,129,3570,0,3895,0,False,"[""kb_get"", ""kb_get"", ""kb_get""]","[0.006676, 3.8e-05, 0.000195]",2026-09-03T10:33:33.819758+00:00
90,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6048,129,3762,0,6177,0,True,"[""kb_get""]",[0.004445],2026-09-03T10:33:36.726156+00:00
91,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6492,82,6044,0,6574,0,True,"[""login"", ""login""]","[0.069714, 0.001018]",2026-09-03T10:33:38.470267+00:00
92,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6631,211,6488,0,6842,0,True,"[""http_post"", ""http_post""]","[0.59419, 0.000987]",2026-09-03T10:33:41.989910+00:00
93,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9487,502,6627,0,9989,0,True,"[""register_finding""]",[0.005826],2026-09-03T10:33:50.817380+00:00
94,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9816,147,9483,0,9963,0,True,"[""http_get"", ""http_get""]","[0.612522, 0.00098]",2026-09-03T10:33:53.505203+00:00
95,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12623,160,9812,0,12783,0,True,"[""http_get"", ""http_get""]","[0.578377, 0.001052]",2026-09-03T10:33:57.684377+00:00
96,reflect,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12922,443,0,0,13365,0,True,[],[],2026-09-03T10:34:08.788878+00:00
97,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15088,498,1526,0,15586,0,True,"[""kb_get""]",[0.004013],2026-09-03T10:34:20.405798+00:00
98,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15193,69,15084,0,15262,0,True,"[""kb_list_dir""]",[0.004372],2026-09-03T10:34:21.966198+00:00
99,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15314,67,15189,0,15381,0,False,"[""kb_list_dir""]",[0.004837],2026-09-03T10:34:23.511903+00:00
100,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15446,359,15310,0,15805,0,True,"[""http_post"", ""http_post""]","[0.570735, 0.001279]",2026-09-03T10:34:29.116283+00:00
101,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18272,779,15442,0,19051,0,True,"[""register_finding""]",[0.005202],2026-09-03T10:34:42.153505+00:00
102,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18577,179,18268,0,18756,0,True,"[""http_post"", ""http_post""]","[0.590256, 0.001595]",2026-09-03T10:34:45.366613+00:00
103,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20829,340,18573,0,21169,0,True,"[""http_post"", ""http_post""]","[0.603201, 0.001166]",2026-09-03T10:34:52.088703+00:00
104,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23752,391,20825,0,24143,0,True,"[""register_finding""]",[0.005032],2026-09-03T10:34:59.814271+00:00
105,reflect,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22226,394,12918,0,22620,0,True,[],[],2026-09-03T10:35:09.004117+00:00
106,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24368,63,13040,0,24431,0,False,"[""kb_get""]",[0.004164],2026-09-03T10:35:14.214183+00:00
107,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24457,60,24364,0,24517,0,False,"[""kb_list_dir""]",[0.004673],2026-09-03T10:35:15.694398+00:00
108,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24656,84,24453,0,24740,0,True,"[""kb_list_dir""]",[0.004453],2026-09-03T10:35:17.543862+00:00
109,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24733,138,24652,0,24871,0,True,"[""http_post"", ""http_post""]","[0.586552, 0.001296]",2026-09-03T10:35:20.113139+00:00
110,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27555,853,24729,0,28408,0,True,"[""register_finding""]",[0.006392],2026-09-03T10:35:34.713214+00:00
111,agent,dast,XSS test on remaining POST endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28245,504,27551,0,28749,0,True,[],[],2026-09-03T10:35:42.906605+00:00
112,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9538,462,8747,0,10000,0,True,[],[],2026-09-03T10:35:50.168174+00:00
113,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9749,399,9534,0,10148,0,True,[],[],2026-09-03T10:35:56.299429+00:00
114,agent,exploitation,Exploitation of users search XSS,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3312,215,0,0,3527,0,True,"[""kb_list_dir"", ""kb_get"", ""kb_get""]","[0.005877, 3.7e-05, 0.000232]",2026-09-03T10:36:00.740733+00:00
