order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
11,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3469,94,2926,0,3563,0,True,[],[],2026-09-03T09:45:04.378502+00:00
12,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4666,822,3465,0,5488,0,True,[],[],2026-09-03T09:45:16.538397+00:00
13,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3452,193,0,0,3645,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.007282, 0.000174, 0.000405]",2026-09-03T09:45:20.784486+00:00
14,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3628,87,3448,0,3715,0,False,"[""kb_get"", ""kb_get""]","[0.005475, 4.5e-05]",2026-09-03T09:45:22.611138+00:00
15,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5143,128,3624,0,5271,0,True,"[""http_get"", ""http_get""]","[0.558247, 0.001176]",2026-09-03T09:45:25.173899+00:00
16,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7148,213,5139,0,7361,0,True,"[""http_get"", ""http_get""]","[0.547791, 0.000978]",2026-09-03T09:45:29.599260+00:00
17,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9286,361,7144,0,9647,0,True,"[""register_finding""]",[0.005657],2026-09-03T09:45:36.299394+00:00
18,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9569,160,9282,0,9729,0,True,"[""http_get"", ""http_get""]","[0.561813, 0.001]",2026-09-03T09:45:39.122190+00:00
19,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11976,537,9565,0,12513,0,True,"[""http_get"", ""http_get""]","[0.548124, 0.001018]",2026-09-03T09:45:48.476763+00:00
20,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14486,260,11972,0,14746,0,True,"[""http_get"", ""http_get""]","[0.56963, 0.001225]",2026-09-03T09:45:53.958335+00:00
21,reflect,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14539,422,0,0,14961,0,True,[],[],2026-09-03T09:46:05.351557+00:00
22,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16687,355,0,0,17042,0,False,"[""http_get"", ""http_get""]","[0.56429, 0.001139]",2026-09-03T09:46:16.063147+00:00
23,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18782,205,16683,0,18987,0,True,"[""http_get"", ""http_get""]","[0.550155, 0.00109]",2026-09-03T09:46:20.679263+00:00
24,agent,dast,XSS on query parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20934,386,18778,0,21320,0,True,[],[],2026-09-03T09:46:28.030354+00:00
25,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5319,476,4662,0,5795,0,True,[],[],2026-09-03T09:46:35.399113+00:00
26,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3542,192,0,0,3734,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.007229, 3.3e-05, 1.7e-05]",2026-09-03T09:46:39.594685+00:00
27,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3724,150,3538,0,3874,0,True,"[""kb_get"", ""kb_get"", ""kb_get""]","[0.006441, 6.7e-05, 0.000878]",2026-09-03T09:46:42.227907+00:00
28,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5434,297,3720,0,5731,0,True,"[""http_post"", ""http_post""]","[0.598451, 0.000908]",2026-09-03T09:46:47.142988+00:00
29,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8451,373,5430,0,8824,0,True,"[""logout"", ""logout""]","[0.033353, 0.000927]",2026-09-03T09:46:54.178405+00:00
30,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8630,138,8447,0,8768,0,True,"[""http_get"", ""http_get""]","[0.554843, 0.000953]",2026-09-03T09:46:56.698795+00:00
31,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9790,231,8626,0,10021,0,True,"[""http_post"", ""http_post""]","[0.598445, 0.000978]",2026-09-03T09:47:01.305812+00:00
32,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11088,243,9786,0,11331,0,True,"[""login"", ""login""]","[0.068669, 0.001058]",2026-09-03T09:47:06.096285+00:00
33,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11258,146,11084,0,11404,0,True,"[""http_post"", ""http_post""]","[0.581993, 0.001053]",2026-09-03T09:47:08.829425+00:00
34,reflect,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12221,717,0,0,12938,0,True,[],[],2026-09-03T09:47:23.648974+00:00
35,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14521,390,1494,0,14911,0,True,"[""http_post"", ""http_post""]","[0.565246, 0.00111]",2026-09-03T09:47:33.726917+00:00
36,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17351,258,14517,0,17609,0,True,"[""http_post"", ""http_post""]","[0.603479, 0.001109]",2026-09-03T09:47:39.274857+00:00
37,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19807,276,17347,0,20083,0,False,"[""http_post"", ""http_post""]","[0.577048, 0.001389]",2026-09-03T09:47:45.101818+00:00
38,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20760,432,19803,0,21192,0,True,"[""http_post"", ""http_post""]","[0.55701, 0.001203]",2026-09-03T09:47:52.646238+00:00
39,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21380,204,20756,0,21584,0,False,"[""http_post"", ""http_post""]","[0.611645, 0.001133]",2026-09-03T09:47:56.835717+00:00
40,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21930,302,21376,0,22232,0,True,"[""http_get"", ""http_get""]","[0.572685, 0.001145]",2026-09-03T09:48:02.569797+00:00
41,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24039,376,21926,0,24415,0,True,"[""http_post"", ""http_post""]","[0.554768, 0.001278]",2026-09-03T09:48:09.740637+00:00
42,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25045,1045,24035,0,26090,0,True,"[""http_get"", ""http_get""]","[0.564354, 0.001325]",2026-09-03T09:48:26.376905+00:00
43,reflect,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25720,1130,12217,0,26850,0,True,[],[],2026-09-03T09:48:48.138282+00:00
44,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28319,747,12473,0,29066,0,True,"[""http_post"", ""http_post""]","[0.55863, 0.001326]",2026-09-03T09:49:04.831252+00:00
45,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31296,177,28315,0,31473,0,True,"[""logout"", ""logout""]","[0.051511, 0.001577]",2026-09-03T09:49:09.468094+00:00
46,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31467,138,31292,0,31605,0,True,"[""http_post"", ""http_post""]","[0.604662, 0.001266]",2026-09-03T09:49:12.220808+00:00
47,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32746,390,31463,0,33136,0,True,"[""login"", ""login""]","[0.052277, 0.001334]",2026-09-03T09:49:19.540433+00:00
48,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32902,121,32742,0,33023,0,False,"[""http_post"", ""http_post""]","[0.568085, 0.001316]",2026-09-03T09:49:22.034421+00:00
49,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,35321,593,32898,0,35914,0,True,"[""http_post"", ""http_post""]","[0.587215, 0.001413]",2026-09-03T09:49:32.935641+00:00
50,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38136,371,35317,0,38507,0,True,"[""http_post"", ""http_post""]","[0.608151, 0.001428]",2026-09-03T09:49:40.592814+00:00
51,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,40938,96,38132,0,41034,0,True,"[""kb_list_dir""]",[0.005792],2026-09-03T09:49:44.160999+00:00
52,reflect,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,39161,1024,25716,0,40185,0,True,[],[],2026-09-03T09:50:04.934340+00:00
53,agent,dast,XSS on POST form fields,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,41823,974,26271,0,42797,0,True,[],[],2026-09-03T09:50:26.005299+00:00
54,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6462,749,5315,0,7211,0,True,[],[],2026-09-03T09:50:37.193709+00:00
55,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3606,162,0,0,3768,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.004717, 0.000159]",2026-09-03T09:50:41.018882+00:00
56,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3736,69,3602,0,3805,0,False,"[""kb_get"", ""kb_get""]","[0.00521, 3.4e-05]",2026-09-03T09:50:42.523241+00:00
57,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4263,71,3732,0,4334,0,True,"[""kb_list_dir""]",[0.00419],2026-09-03T09:50:44.135196+00:00
58,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4352,48,4259,0,4400,0,False,"[""kb_get""]",[0.00356],2026-09-03T09:50:45.309609+00:00
59,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5529,340,4348,0,5869,0,True,"[""http_get"", ""http_get""]","[0.559349, 0.000943]",2026-09-03T09:50:50.707618+00:00
60,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6419,294,5525,0,6713,0,True,"[""login"", ""login""]","[0.086718, 0.001304]",2026-09-03T09:50:56.021159+00:00
61,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6573,124,6415,0,6697,0,True,"[""http_get"", ""http_get""]","[0.584448, 0.001375]",2026-09-03T09:50:58.386819+00:00
62,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9643,268,6569,0,9911,0,True,"[""http_get"", ""http_get""]","[0.544987, 0.001106]",2026-09-03T09:51:04.049460+00:00
63,reflect,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8193,595,0,0,8788,0,True,[],[],2026-09-03T09:51:15.774703+00:00
64,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10368,181,1558,0,10549,0,True,"[""http_post"", ""http_post""]","[0.602946, 0.001028]",2026-09-03T09:51:21.663217+00:00
65,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13153,294,10364,0,13447,0,True,"[""http_post"", ""http_post""]","[0.575887, 0.001073]",2026-09-03T09:51:27.658360+00:00
66,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15996,193,13149,0,16189,0,True,"[""http_post"", ""http_post""]","[0.554283, 0.001167]",2026-09-03T09:51:32.302425+00:00
67,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17192,294,15992,0,17486,0,True,"[""http_post"", ""http_post""]","[0.572129, 0.001069]",2026-09-03T09:51:37.855541+00:00
68,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18426,336,17188,0,18762,0,True,"[""http_get"", ""http_get""]","[0.553892, 0.001106]",2026-09-03T09:51:44.049529+00:00
69,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20428,165,18422,0,20593,0,True,"[""http_post"", ""http_post""]","[0.594048, 0.001175]",2026-09-03T09:51:47.955378+00:00
70,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21979,237,20424,0,22216,0,True,"[""http_post"", ""http_post""]","[0.564632, 0.001161]",2026-09-03T09:51:52.883858+00:00
71,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24791,262,21975,0,25053,0,True,"[""http_post"", ""http_post""]","[0.604452, 0.001686]",2026-09-03T09:51:58.643924+00:00
72,reflect,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25762,532,8189,0,26294,0,True,[],[],2026-09-03T09:52:12.899905+00:00
73,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27938,193,10013,0,28131,0,True,"[""http_post"", ""http_post""]","[0.573222, 0.001217]",2026-09-03T09:52:21.944942+00:00
74,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28512,176,27934,0,28688,0,True,"[""http_get"", ""http_get""]","[0.583763, 0.001241]",2026-09-03T09:52:25.870626+00:00
75,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30395,834,28508,0,31229,0,True,"[""http_post"", ""http_post""]","[0.571467, 0.001271]",2026-09-03T09:52:39.770748+00:00
76,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33219,240,30391,0,33459,0,True,"[""kb_list_dir""]",[0.005317],2026-09-03T09:52:45.364027+00:00
77,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33304,245,33215,0,33549,0,False,"[""kb_list_dir""]",[0.005293],2026-09-03T09:52:49.625109+00:00
78,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33360,61,33300,0,33421,0,False,"[""kb_list_dir""]",[0.005282],2026-09-03T09:52:51.096497+00:00
79,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33415,61,33356,0,33476,0,False,"[""kb_list_dir""]",[0.005549],2026-09-03T09:52:52.552528+00:00
80,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33698,58,33411,0,33756,0,False,"[""kb_get""]",[0.004688],2026-09-03T09:52:54.078297+00:00
81,reflect,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31924,662,25758,0,32586,0,True,[],[],2026-09-03T09:53:06.696276+00:00
82,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34126,162,25890,0,34288,0,False,"[""http_post"", ""http_post""]","[0.562161, 0.001442]",2026-09-03T09:53:12.479166+00:00
83,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36187,624,34122,0,36811,0,True,"[""http_post"", ""http_post""]","[0.563795, 0.001457]",2026-09-03T09:53:23.649863+00:00
84,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38177,195,36183,0,38372,0,True,"[""http_post"", ""http_post""]","[0.561397, 0.001542]",2026-09-03T09:53:28.249333+00:00
85,agent,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,40152,91,38173,0,40243,0,True,"[""kb_get""]",[0.004888],2026-09-03T09:53:31.292325+00:00
86,reflect,dast,XSS on remaining endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,41037,1037,31920,0,42074,0,True,[],[],2026-09-03T09:53:51.000658+00:00
87,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7462,454,6458,0,7916,0,True,[],[],2026-09-03T09:53:58.108231+00:00
88,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7559,80,7458,0,7639,0,True,[],[],2026-09-03T09:53:59.757022+00:00
89,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7633,56,7555,0,7689,0,True,[],[],2026-09-03T09:54:01.059588+00:00
90,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7706,62,7629,0,7768,0,False,[],[],2026-09-03T09:54:02.442938+00:00
91,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7989,101,7702,0,8090,0,True,[],[],2026-09-03T09:54:04.411801+00:00
92,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10777,254,7985,0,11031,0,True,[],[],2026-09-03T09:54:09.174375+00:00
93,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13444,265,10773,0,13709,0,True,[],[],2026-09-03T09:54:14.218894+00:00
94,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15114,760,13440,0,15874,0,True,[],[],2026-09-03T09:54:25.847078+00:00
95,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3509,127,0,0,3636,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.004607, 2.7e-05]",2026-09-03T09:54:29.179199+00:00
96,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3627,94,3505,0,3721,0,False,"[""kb_get"", ""kb_get""]","[0.004651, 4.3e-05]",2026-09-03T09:54:31.031574+00:00
97,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4981,259,3623,0,5240,0,True,"[""kb_get""]",[0.003928],2026-09-03T09:54:35.348193+00:00
98,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5388,188,4977,0,5576,0,True,"[""login"", ""login""]","[0.073571, 0.000922]",2026-09-03T09:54:38.530355+00:00
99,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5549,544,5384,0,6093,0,True,"[""http_post"", ""http_post""]","[0.561476, 0.000939]",2026-09-03T09:54:46.557986+00:00
100,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5978,420,5545,0,6398,0,True,"[""http_post"", ""http_post""]","[0.576755, 0.000956]",2026-09-03T09:54:53.494855+00:00
101,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6614,172,5974,0,6786,0,True,"[""kb_list_dir""]",[0.003994],2026-09-03T09:54:57.110496+00:00
102,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6710,55,6610,0,6765,0,False,"[""kb_list_dir""]",[0.004808],2026-09-03T09:54:58.391687+00:00
103,reflect,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4903,914,0,0,5817,0,True,[],[],2026-09-03T09:55:12.829348+00:00
104,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7077,158,1461,0,7235,0,True,"[""http_get"", ""http_get""]","[0.543459, 0.001048]",2026-09-03T09:55:17.096346+00:00
105,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8519,1056,7073,0,9575,0,True,"[""http_get"", ""http_get""]","[0.566706, 0.002405]",2026-09-03T09:55:33.003266+00:00
106,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10875,674,8515,0,11549,0,True,"[""http_get"", ""http_get""]","[0.57494, 0.001069]",2026-09-03T09:55:44.148069+00:00
107,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12702,686,10871,0,13388,0,True,"[""http_post"", ""http_post""]","[0.592313, 0.001247]",2026-09-03T09:55:55.230600+00:00
108,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14814,452,12698,0,15266,0,True,"[""http_get"", ""http_get""]","[0.560479, 0.001251]",2026-09-03T09:56:03.314150+00:00
109,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17182,413,14810,0,17595,0,True,"[""http_get"", ""http_get""]","[0.655791, 0.001147]",2026-09-03T09:56:11.003996+00:00
110,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19931,739,17178,0,20670,0,True,"[""register_finding""]",[0.00539],2026-09-03T09:56:23.571380+00:00
111,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20277,260,19927,0,20537,0,True,"[""register_finding""]",[0.005011],2026-09-03T09:56:27.985177+00:00
112,reflect,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18690,456,4899,0,19146,0,True,[],[],2026-09-03T09:56:39.058326+00:00
113,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20898,874,1461,0,21772,0,True,"[""kb_get""]",[0.004975],2026-09-03T09:56:58.020734+00:00
114,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21006,119,20894,0,21125,0,True,"[""http_get"", ""http_get""]","[0.556258, 0.001198]",2026-09-03T09:57:00.311897+00:00
115,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23224,790,21002,0,24014,0,True,"[""kb_list_dir""]",[0.004751],2026-09-03T09:57:13.568010+00:00
116,agent,dast,XSS on settings and create_post GET,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23643,566,23220,0,24209,0,True,[],[],2026-09-03T09:57:22.462475+00:00
117,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15925,502,15110,0,16427,0,True,[],[],2026-09-03T09:57:30.410281+00:00
118,agent,exploitation,Exploitation of users search XSS,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3325,192,0,0,3517,0,True,"[""kb_get"", ""kb_list_dir"", ""kb_list_dir""]","[0.006583, 0.000552, 2.9e-05]",2026-09-03T09:57:34.601349+00:00
119,agent,exploitation,Exploitation of users search XSS,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3794,58,3321,0,3852,0,False,"[""kb_get""]",[0.004048],2026-09-03T09:57:36.030445+00:00
