order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
13,agent,recon,Initial recon and authentication setup,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19241,90,18309,0,19331,0,True,"[""kb_list_dir""]",[0.005279],2026-09-02T20:15:38.558283+00:00
14,agent,recon,Initial recon and authentication setup,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19413,633,19237,0,20046,0,True,[],[],2026-09-02T20:15:48.644841+00:00
15,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3679,82,2989,0,3761,0,True,[],[],2026-09-02T20:15:50.582045+00:00
16,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4611,582,3675,0,5193,0,True,[],[],2026-09-02T20:15:59.406975+00:00
17,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3356,214,0,0,3570,0,True,"[""kb_get"", ""kb_list_dir""]","[0.005332, 0.000618]",2026-09-02T20:16:03.988074+00:00
18,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4288,67,3352,0,4355,0,False,"[""kb_get"", ""kb_list_dir""]","[0.005975, 3.9e-05]",2026-09-02T20:16:05.654269+00:00
19,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5235,265,4284,0,5500,0,True,"[""login"", ""login""]","[0.068208, 0.001452]",2026-09-02T20:16:10.093433+00:00
20,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5413,269,5231,0,5682,0,True,"[""http_get"", ""http_get""]","[0.560271, 0.001319]",2026-09-02T20:16:14.492451+00:00
21,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7430,266,5409,0,7696,0,True,"[""http_get"", ""http_get""]","[0.577314, 0.001339]",2026-09-02T20:16:19.711355+00:00
22,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8390,167,7426,0,8557,0,True,"[""http_get"", ""http_get""]","[0.587879, 0.00126]",2026-09-02T20:16:23.493311+00:00
23,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10419,679,8386,0,11098,0,True,"[""register_finding"", ""register_finding"", ""register_finding""]","[0.009548, 0.000532, 0.000583]",2026-09-02T20:16:34.555142+00:00
24,agent,dast,DAST on username parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11092,395,10415,0,11487,0,True,[],[],2026-09-02T20:16:41.143902+00:00
25,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5263,280,4607,0,5543,0,True,[],[],2026-09-02T20:16:45.782795+00:00
26,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3369,269,1308,0,3638,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.007063, 3.2e-05, 0.00023]",2026-09-02T20:16:50.751212+00:00
27,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3567,189,3365,0,3756,0,True,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.007677, 0.000532, 5.2e-05, 0.000964]",2026-09-02T20:16:53.930703+00:00
28,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5069,200,3563,0,5269,0,True,"[""kb_get""]",[0.004677],2026-09-02T20:16:57.574508+00:00
29,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5992,324,5065,0,6316,0,True,"[""login"", ""login""]","[0.097005, 0.00134]",2026-09-02T20:17:02.798970+00:00
30,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6170,144,5988,0,6314,0,True,"[""http_get"", ""http_get""]","[0.580383, 0.001373]",2026-09-02T20:17:05.483228+00:00
31,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8200,234,6166,0,8434,0,True,"[""http_get"", ""http_get""]","[0.577697, 0.001421]",2026-09-02T20:17:10.270965+00:00
32,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10141,313,8196,0,10454,0,True,"[""http_get"", ""http_get""]","[0.603299, 0.001495]",2026-09-02T20:17:16.259241+00:00
33,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12423,1231,10137,0,13654,0,True,"[""register_finding"", ""register_finding""]","[0.007834, 4.9e-05]",2026-09-02T20:17:35.531892+00:00
34,reflect,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11262,903,0,0,12165,0,True,[],[],2026-09-02T20:17:52.261106+00:00
35,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13567,265,0,0,13832,0,False,"[""kb_list_dir""]",[0.005703],2026-09-02T20:18:00.831368+00:00
36,agent,dast,DAST on search parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13655,439,13563,0,14094,0,True,[],[],2026-09-02T20:18:07.722592+00:00
37,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5857,251,5259,0,6108,0,True,[],[],2026-09-02T20:18:11.962567+00:00
38,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3349,248,0,0,3597,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.007861, 3.2e-05, 2e-05]",2026-09-02T20:18:16.951919+00:00
39,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3566,114,3345,0,3680,0,False,"[""kb_get"", ""kb_get""]","[0.005694, 0.000778]",2026-09-02T20:18:19.073123+00:00
40,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5336,327,3562,0,5663,0,True,"[""login"", ""login""]","[0.064263, 0.001372]",2026-09-02T20:18:24.514266+00:00
41,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5562,283,5332,0,5845,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.176923, 5.5e-05, 0.002008, 3.2e-05]",2026-09-02T20:18:29.069595+00:00
42,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9599,487,5558,0,10086,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.178315, 5.6e-05, 0.001362, 3e-05]",2026-09-02T20:18:38.617789+00:00
43,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13658,851,9595,0,14509,0,True,"[""register_finding"", ""register_finding""]","[0.007545, 4.2e-05]",2026-09-02T20:18:53.466257+00:00
44,agent,dast,DAST on id parameter endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14216,377,13654,0,14593,0,True,[],[],2026-09-02T20:18:59.687983+00:00
45,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6462,406,5853,0,6868,0,True,[],[],2026-09-02T20:19:06.101695+00:00
46,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3393,213,0,0,3606,0,True,"[""kb_get"", ""kb_list_dir"", ""kb_list_dir""]","[0.008508, 0.000931, 0.000575]",2026-09-02T20:19:10.640483+00:00
47,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4426,92,3389,0,4518,0,True,"[""kb_get"", ""kb_list_dir""]","[0.006202, 0.00062]",2026-09-02T20:19:12.653693+00:00
48,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5456,453,4422,0,5909,0,True,"[""login"", ""login""]","[0.084442, 0.001578]",2026-09-02T20:19:19.673351+00:00
49,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5629,385,5452,0,6014,0,True,"[""http_get"", ""http_get""]","[0.602399, 0.001576]",2026-09-02T20:19:25.689787+00:00
50,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7510,312,5625,0,7822,0,True,"[""http_get"", ""http_get""]","[0.651062, 0.001337]",2026-09-02T20:19:31.495101+00:00
51,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8426,192,7506,0,8618,0,True,"[""http_get"", ""http_get""]","[0.639709, 0.001355]",2026-09-02T20:19:35.549784+00:00
52,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9394,1123,8422,0,10517,0,True,"[""register_finding""]",[0.006035],2026-09-02T20:19:52.702546+00:00
53,agent,dast,DAST on requests GET parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9945,286,9390,0,10231,0,True,[],[],2026-09-02T20:19:57.529418+00:00
54,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7016,396,6458,0,7412,0,True,[],[],2026-09-02T20:20:03.782689+00:00
55,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3487,198,1345,0,3685,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006727, 0.000645, 0.000712]",2026-09-02T20:20:07.850265+00:00
56,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3727,95,3483,0,3822,0,False,"[""kb_get"", ""kb_get""]","[0.005584, 0.000602]",2026-09-02T20:20:09.782548+00:00
57,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5497,418,3723,0,5915,0,True,"[""login"", ""login""]","[0.083786, 0.001549]",2026-09-02T20:20:16.470814+00:00
58,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5699,289,5493,0,5988,0,True,"[""http_post"", ""http_post""]","[0.594378, 0.001468]",2026-09-02T20:20:21.136522+00:00
59,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8712,300,5695,0,9012,0,True,"[""logout"", ""logout""]","[0.098914, 0.00163]",2026-09-02T20:20:27.227876+00:00
60,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8901,178,8708,0,9079,0,True,"[""http_post"", ""http_post""]","[0.594794, 0.001856]",2026-09-02T20:20:30.374177+00:00
61,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11881,657,8897,0,12538,0,True,"[""logout"", ""logout""]","[0.076549, 0.001596]",2026-09-02T20:20:41.558636+00:00
62,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12075,132,11877,0,12207,0,True,"[""http_post"", ""http_post""]","[0.58872, 0.001665]",2026-09-02T20:20:44.111812+00:00
63,reflect,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13081,461,0,0,13542,0,True,[],[],2026-09-02T20:20:55.674593+00:00
64,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15222,219,1345,0,15441,0,True,"[""http_post"", ""http_post""]","[0.572212, 0.001579]",2026-09-02T20:21:03.560596+00:00
65,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18111,472,15218,0,18583,0,True,"[""logout"", ""logout""]","[0.09355, 0.001681]",2026-09-02T20:21:12.268318+00:00
66,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18290,151,18107,0,18441,0,True,"[""http_post"", ""http_post""]","[0.612012, 0.001507]",2026-09-02T20:21:15.200987+00:00
67,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21168,327,18286,0,21495,0,True,"[""logout"", ""logout""]","[0.086634, 0.001481]",2026-09-02T20:21:21.938086+00:00
68,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21346,150,21164,0,21496,0,False,"[""http_post"", ""http_post""]","[0.578875, 0.001558]",2026-09-02T20:21:24.862659+00:00
69,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24210,108,21342,0,24318,0,True,"[""login"", ""login""]","[0.075527, 0.001573]",2026-09-02T20:21:28.470720+00:00
70,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24357,163,24206,0,24520,0,True,"[""http_post"", ""http_post""]","[0.578627, 0.001642]",2026-09-02T20:21:31.745605+00:00
71,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26238,235,24353,0,26473,0,True,"[""http_post"", ""http_post""]","[0.597293, 0.001925]",2026-09-02T20:21:37.073357+00:00
72,reflect,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27424,610,13077,0,28034,0,True,[],[],2026-09-02T20:21:52.327852+00:00
73,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,29673,302,13174,0,29975,0,True,"[""http_post"", ""http_post""]","[0.562576, 0.001691]",2026-09-02T20:22:03.253230+00:00
74,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30257,311,29669,0,30568,0,True,"[""http_post"", ""http_post""]","[0.580105, 0.001701]",2026-09-02T20:22:09.421236+00:00
75,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30884,223,30253,0,31107,0,True,"[""http_post"", ""http_post""]","[0.578004, 0.002072]",2026-09-02T20:22:14.254508+00:00
76,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33729,465,30880,0,34194,0,True,"[""http_post"", ""http_post""]","[0.576599, 0.00174]",2026-09-02T20:22:23.606921+00:00
77,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,35373,298,33725,0,35671,0,True,"[""http_post"", ""http_post""]","[0.563241, 0.001783]",2026-09-02T20:22:29.879041+00:00
78,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37257,564,35369,0,37821,0,True,"[""register_finding""]",[0.006667],2026-09-02T20:22:40.361877+00:00
79,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37492,165,37253,0,37657,0,False,"[""register_finding""]",[0.008088],2026-09-02T20:22:43.640553+00:00
80,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37671,511,37488,0,38182,0,True,"[""register_finding""]",[0.006973],2026-09-02T20:22:52.444996+00:00
81,reflect,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36028,817,27420,0,36845,0,True,[],[],2026-09-02T20:23:09.102543+00:00
82,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38312,187,27625,0,38499,0,False,"[""register_finding""]",[0.006456],2026-09-02T20:23:16.683548+00:00
83,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38513,263,38308,0,38776,0,False,"[""register_finding""]",[0.006614],2026-09-02T20:23:21.562057+00:00
84,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38704,293,38509,0,38997,0,False,"[""register_finding""]",[0.006961],2026-09-02T20:23:26.955279+00:00
85,agent,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,38885,263,38700,0,39148,0,False,"[""register_finding""]",[0.007312],2026-09-02T20:23:31.760219+00:00
86,reflect,dast,DAST on POST endpoint parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37215,1294,36024,0,38509,0,True,[],[],2026-09-02T20:23:53.639613+00:00
87,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8042,553,7012,0,8595,0,True,[],[],2026-09-02T20:24:02.599654+00:00
88,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8274,1059,8038,0,9333,0,True,[],[],2026-09-02T20:24:18.461629+00:00
89,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3503,193,0,0,3696,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006426, 0.000418, 3e-05]",2026-09-02T20:24:22.853657+00:00
90,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3790,191,3499,0,3981,0,True,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.009189, 0.00052, 0.000284, 0.000841]",2026-09-02T20:24:26.174078+00:00
91,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5282,501,3786,0,5783,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.812198, 6.1e-05, 3.6e-05, 3.2e-05, 2.7e-05, 0.001808, 4.1e-05, 2.7e-05, 2.2e-05, 2.2e-05]",2026-09-02T20:24:34.187592+00:00
92,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14725,286,5278,0,15011,0,True,"[""http_get"", ""http_get""]","[0.561882, 0.001337]",2026-09-02T20:24:44.368803+00:00
93,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16744,636,14721,0,17380,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.27348, 6.3e-05, 3.3e-05, 2.5e-05, 0.002002, 3.9e-05, 2.3e-05, 2.4e-05]",2026-09-02T20:24:55.395913+00:00
94,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23795,398,16740,0,24193,0,True,"[""http_get"", ""http_get""]","[0.574602, 0.001731]",2026-09-02T20:25:06.323957+00:00
95,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25855,157,23791,0,26012,0,True,"[""http_get"", ""http_get""]","[0.582666, 0.001615]",2026-09-02T20:25:10.406803+00:00
96,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28034,134,25851,0,28168,0,True,"[""http_get"", ""http_get""]","[0.564813, 0.001891]",2026-09-02T20:25:14.307550+00:00
97,reflect,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28403,489,0,0,28892,0,True,[],[],2026-09-02T20:25:32.311382+00:00
98,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30611,263,0,0,30874,0,False,"[""http_get"", ""http_get""]","[0.569822, 0.001466]",2026-09-02T20:25:46.728723+00:00
99,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32749,239,30607,0,32988,0,True,"[""http_get"", ""http_get""]","[0.591089, 0.001571]",2026-09-02T20:25:52.291769+00:00
100,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34869,658,32745,0,35527,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.835797, 6.5e-05, 4e-05, 3.6e-05, 3.1e-05, 0.002193, 4.6e-05, 2.9e-05, 2.2e-05, 2.3e-05]",2026-09-02T20:26:04.440697+00:00
101,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,46166,798,34865,0,46964,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[3.391264, 6.8e-05, 4.1e-05, 3.7e-05, 3.5e-05, 2.9e-05, 0.002294, 5.6e-05, 4.1e-05, 3.9e-05, 3.8e-05, 3.9e-05]",2026-09-02T20:26:24.563859+00:00
102,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,59736,332,46162,0,60068,0,True,"[""http_get"", ""http_get""]","[0.571723, 0.001921]",2026-09-02T20:26:38.911946+00:00
103,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,62025,863,59732,0,62888,0,True,"[""register_finding""]",[0.006561],2026-09-02T20:26:55.641230+00:00
104,agent,exploitation,Exploitation of SQLi for data extraction and admin password,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,62665,600,62021,0,63265,0,True,[],[],2026-09-02T20:27:06.690187+00:00
105,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9220,400,8270,0,9620,0,True,[],[],2026-09-02T20:27:13.878863+00:00
106,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9841,3475,9216,0,13316,0,True,[],[],2026-09-02T20:28:06.075779+00:00
