order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
10,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28024,254,0,0,28278,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.699588, 5.7e-05, 3.9e-05, 0.001176, 3.4e-05, 2.8e-05]",2026-09-03T08:02:43.560016+00:00
11,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33941,222,28020,0,34163,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.714275, 4.7e-05, 3.7e-05, 0.001328, 2.2e-05, 3.3e-05]",2026-09-03T08:02:50.868562+00:00
12,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,39355,816,33937,0,40171,0,True,"[""kb_list_dir""]",[0.004493],2026-09-03T08:03:07.291733+00:00
13,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,39428,48,39351,0,39476,0,False,"[""kb_list_dir""]",[0.00493],2026-09-03T08:03:08.612213+00:00
14,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,39476,1448,39424,0,40924,0,True,"[""register_finding""]",[0.005785],2026-09-03T08:03:31.390279+00:00
15,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,40936,76,39472,0,41012,0,True,"[""kb_get""]",[0.005589],2026-09-03T08:03:33.498107+00:00
16,agent,recon,Initial recon and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,42369,763,40932,0,43132,0,True,[],[],2026-09-03T08:03:46.242263+00:00
17,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3751,79,2926,0,3830,0,True,[],[],2026-09-03T08:03:48.166157+00:00
18,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5185,975,3747,0,6160,0,True,[],[],2026-09-03T08:04:02.255051+00:00
19,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3490,173,0,0,3663,0,True,"[""kb_get"", ""kb_list_dir""]","[0.00446, 0.000564]",2026-09-03T08:04:06.204263+00:00
20,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3908,88,3486,0,3996,0,False,"[""kb_get"", ""kb_list_dir""]","[0.005838, 0.00029]",2026-09-03T08:04:08.030672+00:00
21,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5362,213,3904,0,5575,0,True,"[""http_get"", ""http_get""]","[0.534882, 0.000955]",2026-09-03T08:04:11.721759+00:00
22,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6573,225,5358,0,6798,0,True,"[""http_get"", ""http_get""]","[0.557799, 0.000885]",2026-09-03T08:04:16.128427+00:00
23,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8068,273,6569,0,8341,0,True,"[""http_get"", ""http_get""]","[0.534905, 0.000865]",2026-09-03T08:04:21.259058+00:00
24,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8487,207,8064,0,8694,0,True,"[""http_get"", ""http_get""]","[0.574542, 0.00159]",2026-09-03T08:04:25.283369+00:00
25,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11248,339,8483,0,11587,0,True,"[""http_get"", ""http_get""]","[0.549424, 0.000978]",2026-09-03T08:04:31.862773+00:00
26,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12210,431,11244,0,12641,0,True,"[""http_get"", ""http_get""]","[0.550522, 0.001037]",2026-09-03T08:04:39.183907+00:00
27,reflect,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11769,862,0,0,12631,0,True,[],[],2026-09-03T08:04:55.891701+00:00
28,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13942,236,1442,0,14178,0,True,"[""http_post"", ""http_post""]","[0.55851, 0.001098]",2026-09-03T08:05:03.659063+00:00
29,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15970,258,13938,0,16228,0,True,"[""http_post"", ""http_post""]","[0.579502, 0.001058]",2026-09-03T08:05:08.812248+00:00
30,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18008,184,15966,0,18192,0,True,"[""http_get"", ""http_get""]","[0.551884, 0.001086]",2026-09-03T08:05:12.927352+00:00
31,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19821,344,18004,0,20165,0,True,"[""http_get"", ""http_get""]","[0.534474, 0.001503]",2026-09-03T08:05:19.347621+00:00
32,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21285,248,19817,0,21533,0,True,"[""http_get"", ""http_get""]","[0.534296, 0.001096]",2026-09-03T08:05:24.301761+00:00
33,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22790,183,21281,0,22973,0,True,"[""http_post"", ""http_post""]","[0.551401, 0.001171]",2026-09-03T08:05:28.453749+00:00
34,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23397,125,22786,0,23522,0,True,"[""http_post"", ""http_post""]","[0.596918, 0.001142]",2026-09-03T08:05:31.583889+00:00
35,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26208,750,23393,0,26958,0,True,"[""register_finding"", ""register_finding""]","[0.006678, 5.8e-05]",2026-09-03T08:05:44.579086+00:00
36,reflect,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24917,1670,11765,0,26587,0,True,[],[],2026-09-03T08:06:13.610858+00:00
37,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27112,347,11894,0,27459,0,True,"[""kb_list_dir""]",[0.005471],2026-09-03T08:06:24.200757+00:00
38,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27202,93,27108,0,27295,0,False,"[""kb_get"", ""kb_get""]","[0.005682, 0.000356]",2026-09-03T08:06:26.158717+00:00
39,agent,dast,XSS test on profile friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27651,425,27198,0,28076,0,True,[],[],2026-09-03T08:06:33.164440+00:00
40,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6230,561,5181,0,6791,0,True,[],[],2026-09-03T08:06:41.716030+00:00
41,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3487,228,0,0,3715,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006172, 2.8e-05, 0.000145]",2026-09-03T08:06:46.456479+00:00
42,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3678,158,3483,0,3836,0,False,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.007124, 0.000674, 0.000234, 0.000708]",2026-09-03T08:06:49.195247+00:00
43,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5871,371,3674,0,6242,0,True,"[""http_get"", ""http_get""]","[0.566759, 0.001149]",2026-09-03T08:06:55.350560+00:00
44,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7388,208,5867,0,7596,0,True,"[""http_get"", ""http_get""]","[0.550711, 0.00136]",2026-09-03T08:06:59.623907+00:00
45,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9255,778,7384,0,10033,0,True,"[""http_post"", ""http_post""]","[0.581984, 0.001101]",2026-09-03T08:07:11.837306+00:00
46,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12274,226,9251,0,12500,0,True,"[""logout"", ""logout""]","[0.066938, 0.001084]",2026-09-03T08:07:16.903299+00:00
47,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12478,155,12270,0,12633,0,True,"[""http_post"", ""http_post""]","[0.587004, 0.001549]",2026-09-03T08:07:19.772481+00:00
48,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15310,196,12474,0,15506,0,True,"[""logout"", ""logout""]","[0.097256, 0.001118]",2026-09-03T08:07:24.428470+00:00
49,reflect,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13635,619,0,0,14254,0,True,[],[],2026-09-03T08:07:37.847441+00:00
50,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15774,182,0,0,15956,0,True,"[""http_get"", ""http_get""]","[0.553531, 0.001039]",2026-09-03T08:07:45.857920+00:00
51,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16675,294,15770,0,16969,0,True,"[""http_get"", ""http_get""]","[0.552357, 0.001063]",2026-09-03T08:07:51.353888+00:00
52,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17606,235,16671,0,17841,0,True,"[""login"", ""login""]","[0.054533, 0.001905]",2026-09-03T08:07:56.020946+00:00
53,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17801,140,17602,0,17941,0,True,"[""logout"", ""logout""]","[0.060529, 0.001308]",2026-09-03T08:07:58.689925+00:00
54,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17989,212,17797,0,18201,0,True,"[""http_post"", ""http_post""]","[0.609907, 0.001125]",2026-09-03T08:08:02.408637+00:00
55,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20826,993,17985,0,21819,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.167955, 6.3e-05, 0.001215, 4.3e-05]",2026-09-03T08:08:18.645904+00:00
56,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26199,1251,20822,0,27450,0,True,"[""register_finding""]",[0.006283],2026-09-03T08:08:40.299362+00:00
57,agent,dast,XSS test on messages friends login edit_post delete_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27119,416,26195,0,27535,0,True,[],[],2026-09-03T08:08:47.197882+00:00
58,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7003,478,6226,0,7481,0,True,[],[],2026-09-03T08:08:54.619914+00:00
59,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3576,191,0,0,3767,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.007523, 3.1e-05, 0.000578]",2026-09-03T08:08:58.810129+00:00
60,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3778,87,3572,0,3865,0,False,"[""kb_get"", ""kb_get""]","[0.004614, 4.3e-05]",2026-09-03T08:09:00.572953+00:00
61,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5534,135,3774,0,5669,0,True,"[""kb_get"", ""kb_get"", ""kb_get""]","[0.005828, 3.9e-05, 2.3e-05]",2026-09-03T08:09:03.263769+00:00
62,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6716,517,5530,0,7233,0,True,"[""http_post"", ""http_post""]","[0.592185, 0.000949]",2026-09-03T08:09:11.129133+00:00
63,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7771,557,6712,0,8328,0,True,"[""http_get"", ""http_get""]","[0.556736, 0.00163]",2026-09-03T08:09:20.113989+00:00
64,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9885,415,7767,0,10300,0,True,"[""http_post"", ""http_post""]","[0.562079, 0.00107]",2026-09-03T08:09:27.488893+00:00
65,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10525,465,9881,0,10990,0,True,"[""http_get"", ""http_get""]","[0.561628, 0.001217]",2026-09-03T08:09:35.255709+00:00
66,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12009,266,10521,0,12275,0,True,"[""http_get"", ""http_get""]","[0.576745, 0.001465]",2026-09-03T08:09:40.365091+00:00
67,reflect,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11448,1415,0,0,12863,0,True,[],[],2026-09-03T08:10:04.492408+00:00
68,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13766,479,1528,0,14245,0,True,"[""http_post"", ""http_post""]","[0.586454, 0.001062]",2026-09-03T08:10:15.377600+00:00
69,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15309,337,13762,0,15646,0,True,"[""http_post"", ""http_post""]","[0.574808, 0.001085]",2026-09-03T08:10:21.651104+00:00
70,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18287,443,15305,0,18730,0,True,"[""http_post"", ""http_post""]","[0.585455, 0.00112]",2026-09-03T08:10:29.929332+00:00
71,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19971,261,18283,0,20232,0,True,"[""http_post"", ""http_post""]","[0.590282, 0.001193]",2026-09-03T08:10:35.173568+00:00
72,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22938,791,19967,0,23729,0,True,"[""register_finding""]",[0.005891],2026-09-03T08:10:48.597005+00:00
73,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23379,1392,22934,0,24771,0,True,"[""register_finding""]",[0.005282],2026-09-03T08:11:09.576858+00:00
74,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24215,65,23375,0,24280,0,True,"[""kb_list_dir""]",[0.004943],2026-09-03T08:11:11.288128+00:00
75,agent,dast,XSS test on settings direct_messages request_friend remove_friend remove_request,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24330,823,24211,0,25153,0,True,[],[],2026-09-03T08:11:23.887787+00:00
76,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8001,536,6999,0,8537,0,True,[],[],2026-09-03T08:11:32.122099+00:00
77,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3495,196,0,0,3691,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.00624, 2.9e-05, 0.000348]",2026-09-03T08:11:36.396052+00:00
78,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3719,119,3491,0,3838,0,True,"[""kb_get"", ""kb_get""]","[0.004643, 4.3e-05]",2026-09-03T08:11:38.581739+00:00
79,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5928,385,3715,0,6313,0,True,"[""kb_get""]",[0.005095],2026-09-03T08:11:44.947976+00:00
80,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6311,538,5924,0,6849,0,True,"[""http_post"", ""http_post""]","[0.559132, 0.000967]",2026-09-03T08:11:52.917268+00:00
81,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9152,329,6307,0,9481,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.004742, 2.7e-05]",2026-09-03T08:11:59.345708+00:00
82,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9268,66,9148,0,9334,0,False,"[""kb_list_dir""]",[0.004752],2026-09-03T08:12:00.802908+00:00
83,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9323,79,9264,0,9402,0,False,"[""kb_list_dir""]",[0.004672],2026-09-03T08:12:02.431177+00:00
84,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9638,62,9319,0,9700,0,False,"[""kb_get""]",[0.004191],2026-09-03T08:12:03.881981+00:00
85,reflect,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7863,131,0,0,7994,0,True,[],[],2026-09-03T08:12:08.660410+00:00
86,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9894,83,1447,0,9977,0,False,"[""http_get"", ""http_get""]","[0.564317, 0.001048]",2026-09-03T08:12:13.057520+00:00
87,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12703,120,9890,0,12823,0,True,"[""kb_get""]",[0.00413],2026-09-03T08:12:16.588382+00:00
88,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14391,290,12699,0,14681,0,True,"[""http_post"", ""http_post""]","[0.578163, 0.001098]",2026-09-03T08:12:21.531405+00:00
89,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16466,300,14387,0,16766,0,True,"[""http_post"", ""http_post""]","[0.58222, 0.001143]",2026-09-03T08:12:27.414774+00:00
90,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18545,197,16462,0,18742,0,True,"[""http_post"", ""http_post""]","[0.563287, 0.001169]",2026-09-03T08:12:31.887834+00:00
91,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20533,155,18541,0,20688,0,True,"[""http_post"", ""http_post""]","[0.568209, 0.001355]",2026-09-03T08:12:35.614250+00:00
92,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23412,342,20529,0,23754,0,True,"[""logout"", ""logout""]","[0.067615, 0.001202]",2026-09-03T08:12:42.454497+00:00
93,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23580,134,23408,0,23714,0,True,"[""http_post"", ""http_post""]","[0.567428, 0.001168]",2026-09-03T08:12:45.077762+00:00
94,reflect,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24593,429,7859,0,25022,0,True,[],[],2026-09-03T08:12:57.617114+00:00
95,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26714,216,9683,0,26930,0,False,"[""kb_get""]",[0.005676],2026-09-03T08:13:06.761127+00:00
96,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26803,43,26710,0,26846,0,False,"[""kb_list_dir""]",[0.004521],2026-09-03T08:13:07.957356+00:00
97,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26901,68,26799,0,26969,0,False,"[""kb_list_dir""]",[0.005293],2026-09-03T08:13:09.534940+00:00
98,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27117,158,26897,0,27275,0,False,"[""kb_list_dir""]",[0.005185],2026-09-03T08:13:12.482665+00:00
99,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27333,173,27113,0,27506,0,True,"[""http_post"", ""http_post""]","[0.568776, 0.001319]",2026-09-03T08:13:15.660425+00:00
100,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,29265,602,27329,0,29867,0,True,"[""http_post"", ""http_post""]","[0.581352, 0.001572]",2026-09-03T08:13:26.079207+00:00
101,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31199,415,29261,0,31614,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.686212, 5.6e-05, 3.4e-05, 0.001313, 4.5e-05, 3.6e-05]",2026-09-03T08:13:33.877813+00:00
102,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36923,422,31195,0,37345,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.724453, 5.9e-05, 3.2e-05, 0.001395, 3.9e-05, 2.9e-05]",2026-09-03T08:13:44.222127+00:00
103,reflect,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,40810,660,24589,0,41470,0,True,[],[],2026-09-03T08:14:01.949775+00:00
104,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,43214,280,24666,0,43494,0,True,"[""http_post"", ""http_post""]","[0.568027, 0.001471]",2026-09-03T08:14:13.287552+00:00
105,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,45142,456,43210,0,45598,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.725647, 9.6e-05, 4.5e-05, 0.001565, 3.6e-05, 2.4e-05]",2026-09-03T08:14:22.068156+00:00
106,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,50862,129,45138,0,50991,0,True,"[""http_get"", ""http_get""]","[0.584597, 0.001561]",2026-09-03T08:14:28.240193+00:00
107,agent,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,53700,596,50858,0,54296,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.725281, 5.5e-05, 3.3e-05, 0.002033, 3.7e-05, 2.5e-05]",2026-09-03T08:14:39.927897+00:00
108,reflect,dast,XSS test on settings multipart form,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,57587,787,40806,0,58374,0,True,[],[],2026-09-03T08:15:01.091163+00:00
109,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8779,488,7997,0,9267,0,True,[],[],2026-09-03T08:15:08.730638+00:00
