order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
40,reflect,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9943,360,0,0,10303,0,True,[],[],2026-09-02T22:23:55.353080+00:00
41,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12055,226,1307,0,12281,0,True,"[""http_get"", ""http_get""]","[0.557288, 0.001221]",2026-09-02T22:24:02.420540+00:00
42,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14162,262,12051,0,14424,0,True,"[""http_post"", ""http_post""]","[0.553925, 0.001097]",2026-09-02T22:24:07.747635+00:00
43,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15981,435,14158,0,16416,0,True,"[""register_finding""]",[0.005734],2026-09-02T22:24:15.405612+00:00
44,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16376,127,15977,0,16503,0,True,"[""http_get"", ""http_get""]","[0.554426, 0.001167]",2026-09-02T22:24:17.870464+00:00
45,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16939,131,16372,0,17070,0,True,"[""http_get"", ""http_get""]","[0.576026, 0.001106]",2026-09-02T22:24:20.981816+00:00
46,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17751,248,16935,0,17999,0,True,"[""http_get"", ""http_get""]","[0.580047, 0.001191]",2026-09-02T22:24:25.871529+00:00
47,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20829,458,17747,0,21287,0,True,"[""http_get"", ""http_get""]","[0.555429, 0.001608]",2026-09-02T22:24:34.482937+00:00
48,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21703,618,20825,0,22321,0,True,"[""http_post"", ""http_post""]","[0.601845, 0.00175]",2026-09-02T22:24:44.759106+00:00
49,reflect,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22785,455,9939,0,23240,0,True,[],[],2026-09-02T22:24:56.496147+00:00
50,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,24960,230,10007,0,25190,0,True,"[""http_post"", ""http_post""]","[0.574167, 0.001651]",2026-09-02T22:25:05.217544+00:00
51,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25674,224,24956,0,25898,0,True,"[""http_post"", ""http_post""]","[0.553775, 0.001237]",2026-09-02T22:25:09.852719+00:00
52,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26101,237,25670,0,26338,0,True,"[""http_post"", ""http_post""]","[0.568403, 0.001266]",2026-09-02T22:25:14.556334+00:00
53,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,29012,209,26097,0,29221,0,True,"[""http_get"", ""http_get""]","[0.548121, 0.001323]",2026-09-02T22:25:19.644314+00:00
54,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,29833,157,29008,0,29990,0,True,"[""http_get"", ""http_get""]","[0.56195, 0.001263]",2026-09-02T22:25:23.296930+00:00
55,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33012,177,29829,0,33189,0,True,"[""http_get"", ""http_get""]","[0.547617, 0.00138]",2026-09-02T22:25:28.005111+00:00
56,agent,dast,DAST on posts endpoints,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33852,715,33008,0,34567,0,True,[],[],2026-09-02T22:25:40.097398+00:00
57,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6543,265,5905,0,6808,0,True,[],[],2026-09-02T22:25:44.525124+00:00
58,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3331,175,0,0,3506,0,False,"[""kb_get"", ""kb_list_dir"", ""kb_list_dir""]","[0.005597, 0.000344, 0.000115]",2026-09-02T22:25:48.443376+00:00
59,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4318,269,3327,0,4587,0,False,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.008281, 0.000647, 0.000674, 0.000359, 0.000361, 0.000573]",2026-09-02T22:25:52.825434+00:00
60,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6905,243,4314,0,7148,0,True,"[""login"", ""login""]","[0.088028, 0.001087]",2026-09-02T22:25:57.379715+00:00
61,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7063,247,6901,0,7310,0,True,"[""http_get"", ""http_get""]","[0.579837, 0.00096]",2026-09-02T22:26:01.429881+00:00
62,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10139,412,7059,0,10551,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.125172, 6.3e-05, 0.001079, 3.9e-05]",2026-09-02T22:26:09.058725+00:00
63,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14714,275,10135,0,14989,0,True,"[""http_post"", ""http_post""]","[0.582159, 0.001374]",2026-09-02T22:26:15.886585+00:00
64,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16775,305,14710,0,17080,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[0.6926, 6.5e-05, 0.001445, 4.6e-05]",2026-09-02T22:26:21.845963+00:00
65,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19299,214,16771,0,19513,0,True,"[""http_post"", ""http_post""]","[0.078159, 0.001299]",2026-09-02T22:26:26.862206+00:00
66,reflect,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17883,487,0,0,18370,0,True,[],[],2026-09-02T22:26:39.712027+00:00
67,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20091,241,0,0,20332,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.135193, 5.8e-05, 0.001231, 3e-05]",2026-09-02T22:26:49.902741+00:00
68,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21984,361,20087,0,22345,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.200911, 6.1e-05, 0.001367, 5.1e-05]",2026-09-02T22:26:57.227727+00:00
69,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26880,454,21980,0,27334,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.725412, 6e-05, 3.7e-05, 0.001285, 3.5e-05, 2.5e-05]",2026-09-02T22:27:07.089069+00:00
70,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32837,540,26876,0,33377,0,True,"[""http_post"", ""http_post""]","[0.065526, 0.001327]",2026-09-02T22:27:19.199658+00:00
71,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33433,356,32833,0,33789,0,True,"[""http_get"", ""http_get""]","[0.576212, 0.001234]",2026-09-02T22:27:25.342785+00:00
72,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33828,677,33429,0,34505,0,True,"[""register_finding"", ""register_finding""]","[0.006836, 5.1e-05]",2026-09-02T22:27:36.866363+00:00
73,agent,dast,DAST on messaging and settings parameters,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,34510,356,33824,0,34866,0,True,[],[],2026-09-02T22:27:43.005194+00:00
74,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7101,240,6539,0,7341,0,True,[],[],2026-09-02T22:27:47.226759+00:00
75,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3332,179,0,0,3511,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_get""]","[0.006971, 4.1e-05, 0.000377]",2026-09-02T22:27:51.258883+00:00
76,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,4640,409,3328,0,5049,0,True,"[""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get"", ""kb_get""]","[0.011052, 0.00063, 0.000665, 0.000646, 0.000344, 0.000715, 3.2e-05]",2026-09-02T22:27:57.599016+00:00
77,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6679,120,4636,0,6799,0,True,"[""kb_get""]",[0.004454],2026-09-02T22:28:00.157945+00:00
78,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7636,132,6675,0,7768,0,True,"[""login"", ""login""]","[0.074431, 0.001464]",2026-09-02T22:28:02.702762+00:00
79,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7771,183,7632,0,7954,0,True,"[""http_post"", ""http_post""]","[0.555631, 0.000947]",2026-09-02T22:28:05.881992+00:00
80,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8485,204,7767,0,8689,0,True,"[""http_post"", ""http_post""]","[0.559047, 0.001001]",2026-09-02T22:28:09.986957+00:00
81,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8905,180,8481,0,9085,0,True,"[""http_post"", ""http_post""]","[0.554874, 0.001093]",2026-09-02T22:28:13.689145+00:00
82,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10545,182,8901,0,10727,0,True,"[""http_post"", ""http_post""]","[0.555576, 0.001004]",2026-09-02T22:28:17.622029+00:00
83,reflect,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9904,796,0,0,10700,0,True,[],[],2026-09-02T22:28:32.598158+00:00
84,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12078,200,1284,0,12278,0,True,"[""http_post"", ""http_post""]","[0.55551, 0.00116]",2026-09-02T22:28:39.286918+00:00
85,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13299,292,12074,0,13591,0,True,"[""http_post"", ""http_post""]","[0.555549, 0.001075]",2026-09-02T22:28:44.745200+00:00
86,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15247,315,13295,0,15562,0,True,"[""http_post"", ""http_post""]","[0.606373, 0.001163]",2026-09-02T22:28:50.658755+00:00
87,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18167,221,15243,0,18388,0,True,"[""http_post"", ""http_post""]","[0.564258, 0.001205]",2026-09-02T22:28:55.762033+00:00
88,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21171,114,18163,0,21285,0,True,"[""logout"", ""logout""]","[0.063187, 0.001323]",2026-09-02T22:28:59.380630+00:00
89,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,21332,141,21167,0,21473,0,True,"[""http_post"", ""http_post""]","[2.602598, 0.001307]",2026-09-02T22:29:02.064087+00:00
90,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22453,223,21328,0,22676,0,True,"[""http_post"", ""http_post""]","[2.590294, 0.001428]",2026-09-02T22:29:08.695332+00:00
91,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23583,461,22449,0,24044,0,True,"[""http_post"", ""http_post""]","[2.090154, 0.001252]",2026-09-02T22:29:18.806064+00:00
92,reflect,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,23154,1622,9900,0,24776,0,True,[],[],2026-09-02T22:29:49.085199+00:00
93,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26516,56,10030,0,26572,0,False,"[""kb_list_dir""]",[0.005669],2026-09-02T22:29:55.817555+00:00
94,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26624,294,26512,0,26918,0,True,"[""register_finding""]",[0.005051],2026-09-02T22:30:00.752860+00:00
95,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,26926,1009,26620,0,27935,0,False,"[""register_finding"", ""register_finding"", ""register_finding""]","[0.00736, 0.000506, 0.000311]",2026-09-02T22:30:16.296317+00:00
96,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27995,65,26922,0,28060,0,True,"[""kb_list_dir""]",[0.005328],2026-09-02T22:30:18.077602+00:00
97,agent,dast,DAST on friend forms and login,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28152,516,27991,0,28668,0,True,[],[],2026-09-02T22:30:26.289364+00:00
98,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7776,337,7097,0,8113,0,True,[],[],2026-09-02T22:30:31.709728+00:00
99,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7950,893,7772,0,8843,0,True,[],[],2026-09-02T22:30:44.608053+00:00
100,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3283,180,0,0,3463,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.005399, 0.000714, 5.1e-05]",2026-09-02T22:30:48.581369+00:00
101,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3537,121,3279,0,3658,0,False,"[""kb_get"", ""kb_get"", ""kb_get""]","[0.006274, 0.000611, 0.000584]",2026-09-02T22:30:50.815895+00:00
102,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5021,696,3533,0,5717,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[8.991365, 5.2e-05, 3.1e-05, 2.3e-05, 2.1e-05, 0.001348, 3.1e-05, 2.2e-05, 1.6e-05, 1.6e-05]",2026-09-02T22:31:01.100279+00:00
103,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11335,634,5017,0,11969,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[7.792441, 4.3e-05, 2.1e-05, 0.001378, 3.2e-05, 1.9e-05]",2026-09-02T22:31:21.188166+00:00
104,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14543,558,11331,0,15101,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[4.917734, 6e-05, 5e-05, 4.3e-05, 3.7e-05, 0.001577, 6e-05, 3.3e-05, 2.9e-05, 2.7e-05]",2026-09-02T22:31:38.218776+00:00
105,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27770,375,14539,0,28145,0,True,"[""http_post"", ""http_post""]","[0.603653, 0.001596]",2026-09-02T22:31:53.121257+00:00
106,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30859,359,27766,0,31218,0,True,"[""http_post"", ""http_post""]","[0.606153, 0.001315]",2026-09-02T22:32:00.479001+00:00
107,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,33973,401,30855,0,34374,0,True,"[""kb_get""]",[0.005319],2026-09-02T22:32:08.562860+00:00
108,reflect,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,35035,1633,0,0,36668,0,True,[],[],2026-09-02T22:32:44.283168+00:00
109,agent,exploitation,Exploitation of login SQLi for data extraction,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37260,274,0,0,37534,0,True,"[""http_post"", ""http_post""]","[0.579896, 0.001211]",2026-09-02T22:33:00.375247+00:00
