order_index,call_type,agent,execution_name,model_name,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,total_tokens,retry_count,has_content,tool_calls,tool_durations,ts
21,agent,dast,DAST query params profile users friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15148,1575,12208,0,16723,0,True,"[""register_finding"", ""register_finding"", ""register_finding"", ""register_finding"", ""register_finding""]","[0.010081, 0.001258, 3.4e-05, 0.000542, 3.2e-05]",2026-09-02T23:16:47.169604+00:00
22,agent,dast,DAST query params profile users friends direct_messages requests,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16511,501,15144,0,17012,0,True,[],[],2026-09-02T23:16:55.167221+00:00
23,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6335,275,5262,0,6610,0,True,[],[],2026-09-02T23:16:59.813646+00:00
24,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3356,200,0,0,3556,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006603, 0.000295, 0.000181]",2026-09-02T23:17:04.089117+00:00
25,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3570,88,3352,0,3658,0,False,"[""kb_get"", ""kb_get""]","[0.005045, 0.000219]",2026-09-02T23:17:05.870284+00:00
26,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5941,62,3566,0,6003,0,True,"[""kb_list_dir""]",[0.0041],2026-09-02T23:17:07.910263+00:00
27,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6032,205,5937,0,6237,0,True,"[""login"", ""login""]","[0.069604, 0.001319]",2026-09-02T23:17:11.268100+00:00
28,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6222,398,6028,0,6620,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.258977, 4e-05, 3.6e-05, 3.9e-05, 0.001139, 2.8e-05, 4.5e-05, 3e-05]",2026-09-02T23:17:17.476480+00:00
29,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12053,727,6218,0,12780,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get""]","[1.239663, 7.2e-05, 0.001135, 4.2e-05]",2026-09-02T23:17:31.998877+00:00
30,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18494,484,12049,0,18978,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.413171, 4.1e-05, 2.3e-05, 1.7e-05, 0.001428, 2.7e-05, 1.9e-05, 1.6e-05]",2026-09-02T23:17:42.662194+00:00
31,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22059,411,18490,0,22470,0,True,"[""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get"", ""http_get""]","[2.21229, 0.000595, 5.7e-05, 3.7e-05, 0.001208, 3.7e-05, 2.7e-05, 2.3e-05]",2026-09-02T23:17:52.565714+00:00
32,reflect,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,28972,1192,0,0,30164,0,True,[],[],2026-09-02T23:18:21.854093+00:00
33,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31663,128,0,0,31791,0,True,"[""kb_list_dir""]",[0.004986],2026-09-02T23:18:33.917276+00:00
34,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31766,225,31659,0,31991,0,True,"[""kb_list_dir""]",[0.005304],2026-09-02T23:18:37.872204+00:00
35,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31856,129,31762,0,31985,0,True,"[""kb_get"", ""kb_get""]","[0.006057, 3e-05]",2026-09-02T23:18:40.384933+00:00
36,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,31998,466,31852,0,32464,0,True,"[""register_finding"", ""register_finding""]","[0.006541, 0.000404]",2026-09-02T23:18:48.023229+00:00
37,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32483,62,31994,0,32545,0,True,"[""kb_list_dir""]",[0.004412],2026-09-02T23:18:49.692366+00:00
38,agent,dast,DAST query params edit_post delete_post messages create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,32604,521,32479,0,33125,0,True,[],[],2026-09-02T23:18:58.171147+00:00
39,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7073,238,6331,0,7311,0,True,[],[],2026-09-02T23:19:02.258303+00:00
40,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3342,323,0,0,3665,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006228, 0.000288, 0.000433]",2026-09-02T23:19:08.228008+00:00
41,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3571,129,3338,0,3700,0,False,"[""kb_get"", ""kb_get""]","[0.004985, 5.2e-05]",2026-09-02T23:19:10.583838+00:00
42,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5942,61,3567,0,6003,0,True,"[""kb_list_dir""]",[0.003881],2026-09-02T23:19:12.595280+00:00
43,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6075,480,5938,0,6555,0,True,"[""login"", ""login""]","[0.082799, 0.001065]",2026-09-02T23:19:19.845426+00:00
44,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6245,331,6071,0,6576,0,True,"[""http_post"", ""http_post""]","[0.597161, 0.001388]",2026-09-02T23:19:25.052475+00:00
45,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9224,253,6241,0,9477,0,True,"[""logout"", ""logout""]","[0.046461, 0.000964]",2026-09-02T23:19:30.514742+00:00
46,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9397,266,9220,0,9663,0,True,"[""http_post"", ""http_post""]","[0.556943, 0.001173]",2026-09-02T23:19:34.842999+00:00
47,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10824,272,9393,0,11096,0,True,"[""http_post"", ""http_post""]","[0.553671, 0.001026]",2026-09-02T23:19:40.062556+00:00
48,reflect,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10113,290,0,0,10403,0,True,[],[],2026-09-02T23:19:48.235262+00:00
49,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12238,157,1294,0,12395,0,True,"[""http_post"", ""http_post""]","[0.554032, 0.001086]",2026-09-02T23:19:54.406253+00:00
50,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13646,127,12234,0,13773,0,True,"[""http_post"", ""http_post""]","[0.551382, 0.001057]",2026-09-02T23:19:57.606225+00:00
51,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,14681,134,13642,0,14815,0,True,"[""http_post"", ""http_post""]","[0.553068, 0.0011]",2026-09-02T23:20:00.851972+00:00
52,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15711,130,14677,0,15841,0,True,"[""http_post"", ""http_post""]","[0.582044, 0.001034]",2026-09-02T23:20:04.037631+00:00
53,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16907,238,15707,0,17145,0,True,"[""login"", ""login""]","[0.052622, 0.001102]",2026-09-02T23:20:08.836730+00:00
54,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17053,147,16903,0,17200,0,True,"[""http_post"", ""http_post""]","[0.55937, 0.001241]",2026-09-02T23:20:11.600633+00:00
55,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,18804,298,17049,0,19102,0,True,"[""register_finding""]",[0.004799],2026-09-02T23:20:17.403115+00:00
56,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19034,195,18800,0,19229,0,False,"[""register_finding""]",[0.005871],2026-09-02T23:20:20.838170+00:00
57,reflect,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17376,334,10109,0,17710,0,True,[],[],2026-09-02T23:20:28.481446+00:00
58,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19494,753,10190,0,20247,0,True,"[""register_finding"", ""register_finding"", ""register_finding"", ""register_finding""]","[0.009691, 0.000965, 3.4e-05, 0.00026]",2026-09-02T23:20:43.034793+00:00
59,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20267,78,19490,0,20345,0,True,"[""kb_list_dir""]",[0.005063],2026-09-02T23:20:44.926596+00:00
60,agent,dast,DAST POST endpoints login signup create_post,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20441,420,20263,0,20861,0,True,[],[],2026-09-02T23:20:51.685195+00:00
61,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7550,293,7069,0,7843,0,True,[],[],2026-09-02T23:20:56.511854+00:00
62,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3405,193,0,0,3598,0,True,"[""kb_list_dir"", ""kb_list_dir"", ""kb_list_dir""]","[0.006918, 0.000379, 0.000554]",2026-09-02T23:21:00.726909+00:00
63,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3679,103,3401,0,3782,0,False,"[""kb_get"", ""kb_get""]","[0.00529, 0.000388]",2026-09-02T23:21:02.760055+00:00
64,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6050,216,3675,0,6266,0,True,"[""login"", ""login""]","[0.050238, 0.000979]",2026-09-02T23:21:06.914179+00:00
65,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6352,266,6046,0,6618,0,True,"[""http_post"", ""http_post""]","[0.558177, 0.000994]",2026-09-02T23:21:11.254916+00:00
66,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9137,320,6348,0,9457,0,True,"[""http_post"", ""http_post""]","[0.581911, 0.000972]",2026-09-02T23:21:17.605094+00:00
67,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11113,162,9133,0,11275,0,True,"[""kb_list_dir""]",[0.0047],2026-09-02T23:21:21.403402+00:00
68,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11205,189,11109,0,11394,0,False,"[""kb_get"", ""kb_get""]","[0.00594, 4.7e-05]",2026-09-02T23:21:24.588760+00:00
69,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11549,645,11201,0,12194,0,True,"[""http_post"", ""http_post""]","[0.566158, 0.001154]",2026-09-02T23:21:34.352144+00:00
70,reflect,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,10456,540,0,0,10996,0,True,[],[],2026-09-02T23:21:46.243197+00:00
71,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12650,145,1357,0,12795,0,False,"[""kb_list_dir""]",[0.004796],2026-09-02T23:21:52.406533+00:00
72,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12706,46,12646,0,12752,0,False,"[""kb_list_dir""]",[0.004807],2026-09-02T23:21:53.555911+00:00
73,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,12761,58,12702,0,12819,0,False,"[""kb_list_dir""]",[0.004756],2026-09-02T23:21:54.904555+00:00
74,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13049,59,12757,0,13108,0,False,"[""kb_get""]",[0.005053],2026-09-02T23:21:56.354229+00:00
75,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13132,86,13045,0,13218,0,False,"[""kb_get""]",[0.004866],2026-09-02T23:21:58.118416+00:00
76,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,15845,411,13128,0,16256,0,True,"[""kb_get"", ""kb_get""]","[0.006064, 0.000239]",2026-09-02T23:22:05.286493+00:00
77,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16224,367,15841,0,16591,0,True,"[""http_post"", ""http_post""]","[0.569002, 0.001149]",2026-09-02T23:22:11.239128+00:00
78,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17897,345,16220,0,18242,0,True,"[""http_post"", ""http_post""]","[0.5568, 0.001352]",2026-09-02T23:22:17.675865+00:00
79,reflect,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,17316,455,10452,0,17771,0,True,[],[],2026-09-02T23:22:27.489735+00:00
80,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19308,512,10602,0,19820,0,True,"[""kb_list_dir""]",[0.004567],2026-09-02T23:22:38.414797+00:00
81,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,19482,505,19304,0,19987,0,True,"[""http_post"", ""http_post""]","[0.556198, 0.001246]",2026-09-02T23:22:46.306690+00:00
82,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,20137,179,19478,0,20316,0,True,"[""http_post"", ""http_post""]","[0.581938, 0.001262]",2026-09-02T23:22:50.201193+00:00
83,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,22086,287,20133,0,22373,0,True,"[""http_post"", ""http_post""]","[0.565812, 0.001378]",2026-09-02T23:22:55.966307+00:00
84,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25252,203,22082,0,25455,0,True,"[""http_post"", ""http_post""]","[0.070836, 0.00135]",2026-09-02T23:23:00.989339+00:00
85,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,25700,364,25248,0,26064,0,True,"[""kb_get"", ""http_post"", ""http_post""]","[0.572902, 5.4e-05, 0.001307]",2026-09-02T23:23:07.145314+00:00
86,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,27943,764,25696,0,28707,0,True,"[""http_post"", ""http_post""]","[0.613001, 0.00137]",2026-09-02T23:23:20.419808+00:00
87,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,30952,660,27939,0,31612,0,True,"[""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post"", ""http_post""]","[1.689202, 8.6e-05, 5.4e-05, 0.001876, 4.2e-05, 2.7e-05]",2026-09-02T23:23:32.433985+00:00
88,reflect,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,35003,691,17312,0,35694,0,True,[],[],2026-09-02T23:23:50.838459+00:00
89,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37357,264,19135,0,37621,0,True,"[""kb_get"", ""kb_get""]","[0.005636, 0.000193]",2026-09-02T23:24:01.487804+00:00
90,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37561,54,37353,0,37615,0,False,"[""kb_list_dir""]",[0.006477],2026-09-02T23:24:03.003056+00:00
91,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37662,62,37557,0,37724,0,False,"[""kb_list_dir""]",[0.005128],2026-09-02T23:24:04.559156+00:00
92,agent,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,37725,69,37658,0,37794,0,False,"[""kb_list_dir""]",[0.005906],2026-09-02T23:24:06.191432+00:00
93,reflect,dast,DAST POST endpoints settings request_friend remove_friend requests remove_request direct_messages,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,36254,1073,34999,0,37327,0,True,[],[],2026-09-02T23:24:23.840335+00:00
94,planner,,,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,8349,385,7546,0,8734,0,True,[],[],2026-09-02T23:24:30.104001+00:00
95,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3372,295,0,0,3667,0,True,"[""kb_list_dir"", ""kb_list_dir""]","[0.004712, 2.8e-05]",2026-09-02T23:24:35.708755+00:00
96,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,3601,86,3368,0,3687,0,False,"[""kb_get"", ""kb_get""]","[0.004602, 0.000264]",2026-09-02T23:24:37.515221+00:00
97,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,5972,253,3597,0,6225,0,True,"[""login"", ""login""]","[0.072914, 0.000972]",2026-09-02T23:24:42.166040+00:00
98,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,6144,337,5968,0,6481,0,True,"[""http_post"", ""http_post""]","[0.613621, 0.000889]",2026-09-02T23:24:47.505821+00:00
99,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,7717,290,6140,0,8007,0,True,"[""http_post"", ""http_post""]","[0.602321, 0.000951]",2026-09-02T23:24:53.019647+00:00
100,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,9153,186,7713,0,9339,0,True,"[""http_post"", ""http_post""]","[0.584118, 0.001274]",2026-09-02T23:24:57.059968+00:00
101,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,11230,298,9149,0,11528,0,True,"[""http_post"", ""http_post""]","[0.59464, 0.000968]",2026-09-02T23:25:02.916860+00:00
102,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13238,253,11226,0,13491,0,True,"[""http_post"", ""http_post""]","[0.601821, 0.001008]",2026-09-02T23:25:08.045266+00:00
103,reflect,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,13387,992,0,0,14379,0,True,[],[],2026-09-02T23:25:27.337034+00:00
104,agent,dast,DAST settings POST endpoint,unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_M,16048,56,0,0,16104,0,False,"[""kb_list_dir""]",[0.004422],2026-09-02T23:25:33.723805+00:00
